id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen
AS14.14,2014-04-26,0.0,10.027000000000001,29.208000000000002,,15.087,,,-1.0,1.0,8.0,20.2520000934601
AS14.14,2014-04-27,0.0,8.029499999999999,16.07,,15.294,,,0.0,1.0,8.0,75.3144999742509
AS14.14,2014-04-28,0.0,14.894499999999999,,,,,,,,,15.173000097274802
AS14.14,2014-04-29,0.0,7.746,13.621500000000001,,4.566999999999999,,,,,,11.45099997520445
AS14.14,2014-04-30,0.0,10.2165,8.086,,9.246,,,1.0,1.0,7.0,18.037999868392898
AS14.14,2014-05-01,0.0,4.081,,,9.128,179.511,,0.0,0.5,6.0,15.085000038146951
AS14.14,2014-05-02,0.004166666666666665,7.176,7.0360000000000005,,9.0735,,,0.0,1.0,7.0,19.180999994278
AS14.14,2014-05-03,0.0,9.991,13.8245,,11.058,21.135,,0.0,1.0,7.0,19.8439999818802
AS14.14,2014-05-04,0.0,10.242,10.3855,,9.064,31.135,,0.0,1.0,7.0,14.925999879837
AS14.14,2014-05-05,0.0,9.046,10.146,,7.563000000000001,,,-1.0,1.0,7.0,29.4260001182556
AS14.15,2014-02-17,,,,,,,,,,,
AS14.15,2014-02-18,,,,,,,,,,,
AS14.15,2014-02-19,,,,,,,,,,,
AS14.15,2014-02-20,,,,,,,,,,,
AS14.15,2014-02-21,,,,,,,,,,,
AS14.15,2014-02-22,,,,,,,,,,,
AS14.15,2014-02-23,,,,,,,,,,,
AS14.15,2014-02-24,,,,,,,,,,,
AS14.15,2014-02-25,,,,,,,,,,,
AS14.15,2014-02-26,,,,,,,,,,,
AS14.15,2014-02-27,,,,,,,,,,,
AS14.15,2014-02-28,,,,,,,,,,,
AS14.15,2014-03-01,,,,,,,,,,,
AS14.15,2014-03-02,,,,,,,,,,,
AS14.15,2014-03-03,,,,,,,,,,,
AS14.15,2014-03-04,,,,,,,,,,,
AS14.15,2014-03-05,,,,,,,,,,,
AS14.15,2014-03-06,,,,,,,,,,,
AS14.15,2014-03-07,,,,,,,,,,,
AS14.15,2014-03-08,,,,,,,,,,,
AS14.15,2014-03-09,,,,,,,,,,,
AS14.15,2014-03-10,,,,,,,,,,,
AS14.15,2014-03-11,,,,,,,,,,,
AS14.15,2014-03-12,,,,,,,,,,,
AS14.15,2014-03-13,,,,,,,,,,,
AS14.15,2014-03-14,,14.3125,35.161,,172.52700000000002,,,-0.5,0.5,6.5,109.77300000190701
AS14.15,2014-03-15,,5.0325,18.037,,,,,1.0,1.0,7.0,24.532000064849896
AS14.15,2014-03-16,,,,,,,,-0.5,0.0,6.0,
AS14.15,2014-03-17,0.0,3.322,,,,,,0.0,0.0,6.0,0.694999933242798
AS14.15,2014-03-18,0.0,10.04,79.9645,5.019,54.256,,47.275999999999996,0.0,1.0,7.0,123.7689999341965
AS14.15,2014-03-19,,,,,,,,1.0,1.0,7.0,
AS14.15,2014-03-20,0.01785714285714285,10.059,57.255,,,,,1.0,1.0,7.0,91.8585000038147
AS14.15,2014-03-21,0.0,10.038,15.057,,7.0585,,,0.0,1.0,7.0,72.9759998321533
AS14.15,2014-03-22,0.0,9.8025,40.255,,22.17,,,-1.0,1.0,7.0,77.0500001907349
AS14.15,2014-03-23,0.0108695652173913,8.3655,522.7180000000001,,10.102,,,1.0,1.0,7.0,9.85199999809265
AS14.15,2014-03-24,0.0,10.142999999999999,7.042999999999999,,8.046,,,1.0,1.0,7.0,40.98699998855591
AS14.15,2014-03-25,0.0,9.0115,31.272,,,,,1.0,1.0,7.0,92.817999958992
AS14.15,2014-03-26,0.184027777777778,5.044,66.336,,13.027999999999999,,62.299,1.0,1.0,7.0,160.056999921799
AS14.15,2014-03-27,0.0,49.808,,,,,,1.0,1.0,7.0,0.46200013160705605
AS14.15,2014-03-28,0.0277777777777778,47.251999999999995,118.936,,7.021,,,1.0,1.0,7.0,113.07149994373302
AS14.15,2014-03-29,0.261904761904762,5.5405,3.016,,10.032,49.613,,-2.0,1.0,7.0,55.4394998550415
AS14.15,2014-03-30,0.22202380952380946,7.5489999999999995,70.354,,,155.97899999999998,,-1.0,1.0,7.0,114.14800000190701
AS14.15,2014-03-31,0.0,,,,,,,0.0,1.0,7.0,
AS14.15,2014-04-01,0.19642857142857137,4.013999999999999,15.050999999999998,,,,,1.0,1.0,7.0,51.8575000762939
AS14.15,2014-04-02,0.10119047619047634,3.734,52.7295,,8.031,14.120999999999999,,1.0,1.0,7.0,73.13999998569484
AS14.15,2014-04-03,0.0,,,,,,,1.0,1.0,7.0,
AS14.15,2014-04-04,0.02702702702702705,9.956500000000002,30.11,,,118.0985,,1.0,1.0,7.0,48.5320000648499
AS14.15,2014-04-05,0.0263157894736842,10.124,,,,,,1.0,1.0,8.0,10.1310000419617
AS14.15,2014-04-06,0.00657894736842105,5.058,37.193000000000005,,,,,0.0,0.0,6.0,119.27400004863699
AS14.15,2014-04-07,0.0657894736842105,4.048,18.1505,,9.099,,,0.0,1.0,7.0,27.529500007629395
AS14.15,2014-04-08,0.0,,,,,,,0.0,1.0,7.0,
AS14.15,2014-04-09,0.0,,,,,,,0.0,1.0,7.0,
AS14.15,2014-04-10,0.0,15.093,46.833999999999996,,,,,1.0,1.0,7.0,85.65550005435935
AS14.15,2014-04-11,0.0357142857142857,59.038000000000004,11.064,,11.077,427.776,,1.0,1.0,7.0,76.7939999103546
AS14.15,2014-04-12,0.0502232142857143,8.029,62.8275,414.577,,,,1.0,1.0,7.0,203.802999973297
AS14.15,2014-04-13,0.0,,,,,,,2.0,1.0,7.0,
AS14.15,2014-04-14,0.02314814814814815,3.017,102.604,,6.016,54.6155,87.65100000000001,1.0,1.0,7.0,184.8929998874665
AS14.15,2014-04-15,0.0,,,,,,,-1.0,1.0,7.0,
AS14.15,2014-04-16,0.0104166666666667,3.2319999999999998,31.1825,,18.638,,,1.0,1.0,7.0,79.3414999246597
AS14.15,2014-04-17,0.02083333333333335,7.0705,25.6305,,11.097999999999999,31.68,,1.0,0.0,6.0,73.5309998989105
AS14.15,2014-04-18,0.28333333333333305,2.544,15.064499999999999,82.7455,10.049,,103.633,0.0,0.0,6.0,36.704999923706104
AS14.15,2014-04-19,0.03125,39.3095,15.068,,81.4635,,,0.0,1.0,7.0,66.8159999847412
AS14.15,2014-04-20,,,,,,,,0.0,1.0,7.0,
AS14.15,2014-04-21,0.0,2.015,72.283,,76.37,170.72400000000002,,0.0,1.0,7.0,91.47599995136261
AS14.15,2014-04-22,,,,,,,,0.0,1.0,7.0,
AS14.15,2014-04-23,0.28124999999999983,4.011,49.223,,41.228,,,1.0,1.0,7.0,109.304999828339
AS14.15,2014-04-24,0.0625,5.5385,54.336999999999996,39.181,45.765,12.082,,2.0,1.0,7.0,174.960000038147
AS14.15,2014-04-25,0.0,43.102,17.099,,,,,1.0,1.0,7.0,72.0190000534058
AS14.15,2014-04-26,0.0138888888888889,3.057,24.0965,,26.256999999999998,,,0.0,0.0,6.0,109.15500020980801
AS14.15,2014-04-27,0.1493055555555557,7.332000000000001,111.42200000000001,,9.068999999999999,,,1.5,1.0,7.0,573.399500131607
AS14.15,2014-04-28,0.03,6.0954999999999995,119.728,,14.0815,,,1.0,0.0,7.0,313.5414999723435
AS14.15,2014-04-29,0.04,3.491,271.8095,,,,,1.0,0.0,7.0,10.1679999828339
AS14.15,2014-04-30,0.136363636363636,20.137999999999998,,,103.0415,,,2.0,0.0,6.0,193.601000070572
AS14.15,2014-05-01,0.0,59.655,,,,,,0.0,0.0,7.0,59.6670000553131
AS14.15,2014-05-02,0.0,,,,,,,0.0,0.5,7.0,
AS14.15,2014-05-03,0.07142857142857151,3.034,38.4155,,15.069,14.115,,0.0,0.0,7.0,61.43150007724765
AS14.15,2014-05-04,,,,,,,,0.0,1.0,7.0,
AS14.15,2014-05-05,0.0,22.1685,,,,,,1.0,1.0,7.0,86.05599987506865
AS14.15,2014-05-06,0.17391304347826098,3.0229999999999997,35.2095,336.04,,21.101,23.103,,,,116.073999881744
AS14.15,2014-05-07,0.0,,,,,,,0.0,1.0,7.0,
AS14.15,2014-05-08,,,,,,,,0.5,1.0,7.0,
AS14.16,2014-02-17,,,,,,,,,,,
AS14.16,2014-02-18,,,,,,,,,,,
AS14.16,2014-02-19,,,,,,,,,,,
AS14.16,2014-02-20,,,,,,,,,,,
AS14.16,2014-02-21,,,,,,,,,,,
AS14.16,2014-02-22,,,,,,,,,,,
AS14.16,2014-02-23,,,,,,,,,,,
AS14.16,2014-02-24,,,,,,,,,,,
AS14.16,2014-02-25,,,,,,,,,,,
AS14.16,2014-02-26,,,,,,,,,,,
AS14.16,2014-02-27,,,,,,,,,,,
AS14.16,2014-02-28,,,,,,,,,,,
AS14.16,2014-03-01,,,,,,,,,,,
AS14.16,2014-03-02,,,,,,,,,,,
AS14.16,2014-03-03,,,,,,,,,,,
AS14.16,2014-03-04,,,,,,,,,,,
AS14.16,2014-03-05,,,,,,,,,,,
AS14.16,2014-03-06,,,,,,,,,,,
AS14.16,2014-03-07,,,,,,,,,,,
AS14.16,2014-03-08,,,,,,,,,,,
AS14.16,2014-03-09,,,,,,,,,,,
AS14.16,2014-03-10,,,,,,,,,,,
AS14.16,2014-03-11,,,,,,,,,,,
AS14.16,2014-03-12,,,,,,,,,,,
AS14.16,2014-03-13,,4.587,8.612,,,,,-0.5,1.5,8.0,6.94599986076355
AS14.16,2014-03-14,,3.01,6.877000000000001,,29.064,,,-1.0,1.0,8.0,46.0409998893738
AS14.16,2014-03-15,,3.6790000000000003,29.104,65.813,10.025,51.699,,1.0,1.0,6.0,4.907999992370605
AS14.16,2014-03-16,,4.039,7.545,,11.062999999999999,,,-1.0,0.5,7.0,19.1710000038147
AS14.16,2014-03-17,0.05,3.0135,13.4725,,15.073,216.303,,-1.0,1.0,7.0,30.620999813079802
AS14.16,2014-03-18,0.0,3.803,23.869,48.2755,11.054,,,1.0,1.0,7.0,18.8559999465942
AS14.16,2014-03-19,0.0,4.021,,17.332,11.088000000000001,,,1.0,1.0,6.0,5.686000108718869
AS14.16,2014-03-20,0.0,3.0439999999999996,9.0115,15.347999999999999,10.029,34.951,,1.0,1.0,6.0,7.800999999046315
AS14.16,2014-03-21,0.0,3.2515,10.357999999999999,5.041,,62.599999999999994,,1.0,1.0,7.0,10.4459998607635
AS14.16,2014-03-22,0.0,6.02,34.453,46.721000000000004,10.077,15.412,,1.0,1.0,7.0,33.4630000591278
AS14.16,2014-03-23,0.0,4.557499999999999,21.285999999999998,53.43,11.562000000000001,59.407,,1.0,1.0,7.0,38.33749997615815
AS14.16,2014-03-24,0.0749198717948718,5.02,14.423,,10.417,81.67699999999999,,1.0,1.0,6.0,16.5050001144409
AS14.16,2014-03-25,0.0,3.2310000000000003,16.154,50.631,10.5305,39.085,,1.0,1.0,6.0,14.7669999599457
AS14.16,2014-03-26,0.0,4.03,69.8765,60.185,,221.426,,-1.0,0.5,6.0,11.060999989509561
AS14.16,2014-03-27,0.03333333333333335,4.0169999999999995,,186.0385,,,,0.0,0.5,6.0,64.08000004291534
AS14.16,2014-03-28,0.0153846153846154,4.314,9.482999999999999,,,,,-1.0,1.0,6.5,15.60599994659425
AS14.16,2014-03-29,0.0256410256410256,3.7889999999999997,8.209,,8.057,22.7325,,-0.5,0.5,6.0,10.744000077247644
AS14.16,2014-03-30,0.0,4.0245,5.0280000000000005,159.3385,8.5505,,,1.0,1.0,6.0,16.46750009059905
AS14.16,2014-03-31,0.0,1.831,10.033999999999999,,8.152999999999999,,,0.0,0.0,6.0,7.986500024795555
AS14.16,2014-04-01,0.28846153846153805,4.031000000000001,19.204,,,6.909,20.4745,-1.0,1.0,6.0,19.8955000638962
AS14.16,2014-04-02,0.0,3.147,4.441000000000001,,,0.725,,-1.0,1.0,7.0,4.89600014686584
AS14.16,2014-04-03,0.0,3.057,21.135,1.014,8.5775,10.922,,-1.0,1.0,7.0,22.23800003528595
AS14.16,2014-04-04,0.0333333333333333,4.592499999999999,26.669,88.5155,8.027000000000001,24.8295,4.944,-1.0,1.0,6.0,38.70650005340575
AS14.16,2014-04-05,0.0,3.7995,9.231,71.0125,7.536,20.102,,-1.0,1.0,7.0,9.23099994659424
AS14.16,2014-04-06,0.05350614822200065,4.717,17.868000000000002,10.222000000000001,8.062000000000001,30.917,,-1.0,1.0,7.0,25.250499963760348
AS14.16,2014-04-07,0.0289855072463768,4.122,26.6705,51.298,,43.395,,-1.0,1.0,7.0,35.2484999895096
AS14.16,2014-04-08,0.0,1.827,,,,,,1.0,1.0,7.0,1.65100002288818
AS14.16,2014-04-09,0.0,3.4190000000000005,9.097000000000001,,,,,-1.0,1.0,7.0,25.499000072479202
AS14.16,2014-04-10,0.0,3.622,20.192999999999998,56.525999999999996,7.566000000000001,101.866,,1.0,1.0,7.0,29.1410000324249
AS14.16,2014-04-11,0.0,4.018,9.079,,5.013999999999999,20.047,,1.0,1.0,7.0,13.95850002765655
AS14.16,2014-04-12,0.0,19.42,,,,,,1.0,1.0,7.0,19.430999994278
AS14.16,2014-04-13,0.0,2.254,3.01,,6.0520000000000005,46.323,,0.0,1.0,7.0,2.064500093460085
AS14.16,2014-04-14,0.0,4.281000000000001,10.092,,,5.707999999999999,,1.0,1.0,7.0,4.748500108718875
AS14.16,2014-04-15,0.0,22.698499999999996,7.8934999999999995,,,35.166,,1.0,1.0,7.0,4.1340000629425
AS14.16,2014-04-16,0.0,5.033,12.048,,6.0649999999999995,45.261,,2.0,1.0,7.0,25.685000181198102
AS14.16,2014-04-17,0.015625,4.5785,9.655,,6.5995,14.139000000000001,,-1.0,1.0,7.0,20.0139999389648
AS14.16,2014-04-18,0.0,5.567,14.924000000000001,37.592,,39.172000000000004,,0.0,1.0,7.0,14.689999938011148
AS14.16,2014-04-19,0.03478260869565215,,,,,,,2.0,1.0,7.0,
AS14.16,2014-04-20,0.0,,,,,,,1.0,1.0,7.0,
AS14.16,2014-04-21,0.0,4.05,44.195,62.525,14.093,33.32,,1.5,1.0,7.0,35.013000011444106
AS14.16,2014-04-22,0.0555555555555556,3.904,14.065999999999999,102.214,,100.71,,1.0,1.0,7.0,15.45449995994565
AS14.16,2014-04-23,0.0,4.011,13.0805,,9.035,18.024,,1.0,1.0,7.0,31.6634999513626
AS14.16,2014-04-24,0.0,5.0625,7.108,70.887,,,,-1.0,0.0,5.0,216.851999998093
AS14.16,2014-04-25,0.02272727272727275,3.6845,9.5415,,,7.1129999999999995,,1.0,1.0,7.0,3.75399994850159
AS14.16,2014-04-26,0.20982142857142855,0.914,24.783,,5.046,,,1.0,1.0,7.0,55.5429999828339
AS14.16,2014-04-27,0.0,3.009,19.491999999999997,,,,,-1.0,1.0,7.0,22.95550000667575
AS14.16,2014-04-28,0.18809523809523804,3.3369999999999997,15.659,,,84.057,,1.0,1.0,8.0,21.746000051498424
AS14.16,2014-04-29,0.01630434782608695,3.0210000000000004,12.410499999999999,104.1765,7.022,5.15,,-1.0,1.0,7.0,22.978500008583097
AS14.16,2014-04-30,0.0078125,2.6384999999999996,56.664500000000004,22.927999999999997,5.023,,,1.0,1.0,7.0,161.274000167847
AS14.16,2014-05-01,0.1018518518518518,5.563,19.105,,,,,0.0,1.0,7.0,36.581499934196444
AS14.16,2014-05-02,0.0,4.015000000000001,23.3645,30.313000000000002,,31.7305,124.535,2.0,1.0,8.0,22.11450004577635
AS14.16,2014-05-03,0.0,5.024,12.065999999999999,59.0215,,63.88849999999999,,,,,32.29850018024445
AS14.16,2014-05-04,0.0925925925925926,4.691,11.312000000000001,,15.073,66.41199999999999,,0.0,1.0,7.0,23.09299993515015
AS14.16,2014-05-05,0.0,3.9690000000000003,,181.906,,,,1.5,1.0,7.0,366.613999843597
AS14.17,2014-02-17,,,,,,,,,,,
AS14.17,2014-02-18,,,,,,,,,,,
AS14.17,2014-02-19,,,,,,,,,,,
AS14.17,2014-02-20,,,,,,,,,,,
AS14.17,2014-02-21,,,,,,,,,,,
AS14.17,2014-02-22,,,,,,,,,,,
AS14.17,2014-02-23,,,,,,,,,,,
AS14.17,2014-02-24,,,,,,,,,,,
AS14.17,2014-02-25,,,,,,,,,,,
AS14.17,2014-02-26,,,,,,,,,,,
AS14.17,2014-02-27,,,,,,,,,,,
AS14.17,2014-02-28,,,,,,,,,,,
AS14.17,2014-03-01,,,,,,,,,,,
AS14.17,2014-03-02,,,,,,,,,,,
AS14.17,2014-03-03,,,,,,,,,,,
AS14.17,2014-03-04,,,,,,,,0.5,2.0,7.0,
AS14.17,2014-03-05,,,,,,,,0.0,1.0,8.0,
AS14.17,2014-03-06,,,,,,,,0.5,1.0,7.5,
AS14.17,2014-03-07,,,,,,,,0.5,1.0,7.5,
AS14.17,2014-03-08,,,,,,,,0.0,1.0,8.0,
AS14.17,2014-03-09,,,,,,,,1.0,1.0,7.0,
AS14.17,2014-03-10,,,,,,,,1.0,1.0,8.0,
AS14.17,2014-03-11,,,,,,,,0.0,0.0,6.0,
AS14.17,2014-03-12,,,,,,,,0.0,0.0,6.0,
AS14.17,2014-03-13,,,,,,,,1.0,1.0,7.5,
AS14.17,2014-03-14,,,,,,,,1.0,1.0,8.0,
AS14.17,2014-03-15,,,,,,,,,,,
AS14.17,2014-03-16,,,,,,,,,,,
AS14.17,2014-03-17,,,,,,,,,,,
AS14.17,2014-03-18,,,,,,,,,,,
AS14.17,2014-03-19,,,,,,,,,,,
AS14.17,2014-03-20,0.0420168067226891,2.01,17.801,249.90400000000002,9.058,25.745,,,,,37.194000005721996
AS14.17,2014-03-21,0.0824258923169994,2.1144999999999996,10.744000000000002,179.668,8.024,44.22,,1.0,1.0,7.0,20.1785000562668
AS14.17,2014-03-22,0.08778011204481775,2.064,10.216000000000001,147.8765,9.1175,20.09,25.545,0.0,1.0,7.0,14.51349997520445
AS14.17,2014-03-23,0.008403954802259885,2.556,15.17,42.1465,7.114,33.4855,13.121500000000001,1.0,1.0,8.0,29.85000002384185
AS14.17,2014-03-24,0.0672268907563025,2.9960000000000004,10.2485,60.178999999999995,7.032,34.296,15.257000000000001,1.0,1.0,7.0,12.6469999551773
AS14.17,2014-03-25,0.0,2.543,11.756,88.257,6.527,19.070999999999998,,0.5,1.0,7.5,19.7759997844696
AS14.17,2014-03-26,0.00833333333333333,3.0095,14.218,97.344,8.541,11.412500000000001,,0.0,1.0,7.0,23.217000007629398
AS14.17,2014-03-27,0.03544061302681995,2.029,15.866,20.933500000000002,9.036,12.846499999999999,13.5635,0.0,1.0,7.0,23.511000156402602
AS14.17,2014-03-28,0.22916666666666696,2.0084999999999997,15.058,129.5,14.0825,16.061999999999998,8.277000000000001,1.0,1.0,7.0,19.749000072479202
AS14.17,2014-03-29,0.2094187675070025,2.024,9.786,244.10799999999998,9.042,10.054,6.057,1.0,1.0,7.0,11.7265000343323
AS14.17,2014-03-30,0.0,4.077,9.41,,7.031,112.48299999999999,59.765,1.0,1.0,8.0,20.0540001392365
AS14.17,2014-03-31,0.00423728813559322,3.0075,13.767000000000001,132.461,9.94,21.191,17.065,0.5,1.0,7.0,18.19400000572205
AS14.17,2014-04-01,0.1208333333333335,3.042,9.5275,7.8305,7.111000000000001,14.4715,33.6015,1.0,1.0,7.0,12.99549996852875
AS14.17,2014-04-02,0.04201977401129945,4.0585,12.044,14.248,7.019,12.681,7.556,0.5,1.0,7.5,20.9159998893738
AS14.17,2014-04-03,0.0375,3.013,14.185,45.137,15.082,11.349,6.162999999999999,0.0,1.0,7.0,18.460000038146998
AS14.17,2014-04-04,0.012500000000000015,2.481,10.835,151.0005,8.169,16.744,,-1.0,1.0,7.0,17.88699996471405
AS14.17,2014-04-05,0.0568452380952381,2.22,16.939,192.5165,6.017,12.686,5.021,1.0,1.0,7.0,9.89599990844727
AS14.17,2014-04-06,0.0,3.0365,22.129,167.426,8.019,44.6715,,1.0,1.0,7.5,27.1855000257492
AS14.17,2014-04-07,0.0,2.004,22.17,265.2015,8.027000000000001,94.4685,,1.0,1.0,7.0,19.0150001049042
AS14.17,2014-04-08,0.012500000000000015,3.009,13.9925,82.73100000000001,8.0485,15.043,22.2595,1.0,1.0,7.0,19.41650009155275
AS14.17,2014-04-09,0.02083333333333335,4.013,5.829000000000001,7.3605,11.22,38.653499999999994,2.555,0.0,1.0,7.0,4.94700002670288
AS14.17,2014-04-10,0.025105042016806703,3.009,9.9485,35.696000000000005,8.625499999999999,42.156000000000006,5.036,1.0,1.0,7.0,8.023999929428099
AS14.17,2014-04-11,0.0418079096045198,2.041,5.449999999999999,952.045,8.022,1.5519999999999998,4.8625,1.0,1.0,7.0,1.6234999895095803
AS14.17,2014-04-12,0.042518994739918145,3.1035,5.495,85.40799999999999,7.2829999999999995,1.2425,,1.0,1.0,7.0,1.9429998397827102
AS14.17,2014-04-13,0.0,3.7915,7.02,129.06,11.235999999999999,17.686500000000002,33.675,0.0,1.0,7.0,9.547000050544735
AS14.17,2014-04-14,0.0259784075573549,3.9775,6.952,,7.08,3.0774999999999997,1.0150000000000001,1.0,1.0,7.0,2.40999984741211
AS14.17,2014-04-15,0.0294491525423729,3.023,14.327,13.849499999999999,14.14,11.112000000000002,41.286,1.0,1.0,7.0,13.648999929428099
AS14.17,2014-04-16,0.09625350140056035,3.01,6.513,23.6095,9.142999999999999,12.248,8.078,1.0,1.0,7.0,8.73300004005432
AS14.17,2014-04-17,0.0339080459770115,3.0069999999999997,5.016,113.505,8.024,25.83,,1.0,1.0,7.0,5.705999851226809
AS14.17,2014-04-18,0.087920168067227,5.0675,7.264500000000001,124.414,8.552999999999999,5.428,,1.0,1.0,7.0,14.940999984741199
AS14.17,2014-04-19,0.0625,2.1334999999999997,5.011,,9.024,13.258,,1.0,1.0,7.0,8.951999902725222
AS14.17,2014-04-20,0.0506694203104971,2.0134999999999996,13.1795,121.9165,9.044,10.600999999999999,39.711,1.0,1.0,7.0,18.286000013351398
AS14.17,2014-04-21,0.013852672750977821,2.983,9.722000000000001,12.039000000000001,7.719000000000001,12.2985,19.146,1.0,1.0,7.0,9.444000005722051
AS14.17,2014-04-22,0.008368347338935569,3.0095,17.0055,95.4465,8.116,11.038,16.9895,1.0,1.0,7.0,26.364000082016002
AS14.17,2014-04-23,0.0,3.0380000000000003,15.817,138.74200000000002,9.026,8.094,21.954,1.0,1.0,7.0,24.152000069618197
AS14.17,2014-04-24,0.07111344537815126,4.0255,8.802999999999999,22.2785,7.207000000000001,21.235,8.22,1.0,1.0,7.0,9.536000013351439
AS14.17,2014-04-25,0.0782608695652174,4.634,5.235,28.1595,8.3005,25.115,557.7620000000001,1.0,1.0,7.0,5.086000204086299
AS14.17,2014-04-26,0.016701680672268904,4.772,8.6865,,7.0335,20.2225,,1.0,1.0,8.0,5.05800008773804
AS14.17,2014-04-27,0.0,3.0119999999999996,11.568000000000001,39.976,7.104,40.306999999999995,27.316,1.0,1.0,7.0,33.5769999027252
AS14.17,2014-04-28,0.04201977401129945,3.01,12.6745,196.851,7.096,8.816,10.171,1.0,1.0,7.0,15.9190000295639
AS14.17,2014-04-29,0.004166666666666665,3.011,9.027000000000001,48.738,7.035,17.160999999999998,12.565,1.0,1.0,7.0,9.38700008392334
AS14.17,2014-04-30,0.020868347338935556,3.445,11.044,54.57450000000001,9.027999999999999,4.806,21.268,1.0,1.0,7.0,13.1970000267029
AS14.17,2014-05-01,0.0,4.513999999999999,15.439499999999999,13.036,8.033999999999999,27.083000000000002,,1.0,1.0,8.0,9.66550004482269
AS14.17,2014-05-02,0.09635854341736685,3.0795000000000003,9.03,,7.537000000000001,110.509,51.8425,1.0,1.0,7.0,9.6360000371933
AS14.17,2014-05-03,0.34545454545454496,3.0105,12.155,80.8255,8.174,28.221,13.7385,-2.0,1.0,7.0,5.1729998588562
AS14.17,2014-05-04,0.0,4.008,13.557,,6.606,20.578,,,,,14.907000064849901
AS14.17,2014-05-05,0.0,3.009,17.3325,20.078,5.2985,48.684000000000005,8.691,1.0,1.0,7.5,26.027999877929698
AS14.19,2014-02-17,,,,,,,,,,,
AS14.19,2014-02-18,,,,,,,,,,,
AS14.19,2014-02-19,,,,,,,,,,,
AS14.19,2014-02-20,,,,,,,,,,,
AS14.19,2014-02-21,,,,,,,,,,,
AS14.19,2014-02-22,,,,,,,,,,,
AS14.19,2014-02-23,,,,,,,,,,,
AS14.19,2014-02-24,,,,,,,,,,,
AS14.19,2014-02-25,,,,,,,,,,,
AS14.19,2014-02-26,,,,,,,,,,,
AS14.19,2014-02-27,,,,,,,,,,,
AS14.19,2014-02-28,,,,,,,,,,,
AS14.19,2014-03-01,,,,,,,,,,,
AS14.19,2014-03-02,,,,,,,,,,,
AS14.19,2014-03-03,,,,,,,,,,,
AS14.19,2014-03-04,,,,,,,,,,,
AS14.19,2014-03-05,,,,,,,,,,,
AS14.19,2014-03-06,,,,,,,,,,,
AS14.19,2014-03-07,,,,,,,,,,,
AS14.19,2014-03-08,,,,,,,,,,,
AS14.19,2014-03-09,,,,,,,,,,,
AS14.19,2014-03-10,,,,,,,,,,,
AS14.19,2014-03-11,,,,,,,,,,,
AS14.19,2014-03-12,,,,,,,,,,,
AS14.19,2014-03-13,,,,,,,,,,,
AS14.19,2014-03-14,,,,,,,,,,,
AS14.19,2014-03-15,,,,,,,,,,,
AS14.19,2014-03-16,,,,,,,,,,,
AS14.19,2014-03-17,,,,,,,,,,,
AS14.19,2014-03-18,,,,,,,,,,,
AS14.19,2014-03-19,,,,,,,,,,,
AS14.19,2014-03-20,,,,,,,,,,,
AS14.19,2014-03-21,0.016263440860215066,3.1010000000000004,50.451,,31.7175,5.037,,1.0,1.0,5.0,11.010999917984027
AS14.19,2014-03-22,0.00833333333333333,3.9675,12.071,,11.057,35.8065,,-1.0,1.0,7.0,9.974999904632554
AS14.19,2014-03-23,0.0,4.337,10.017,,10.084,67.619,,-1.0,1.0,7.0,15.928499937057499
AS14.19,2014-03-24,0.00833333333333333,3.012,11.9125,3.0164999999999997,9.055,,,-1.0,1.0,6.0,12.8819999694824
AS14.19,2014-03-25,0.0,3.295,15.5125,,7.779,,,-1.5,0.5,5.5,24.9909999370575
AS14.19,2014-03-26,0.00833333333333333,4.008,10.61,,10.048,4.087,,-1.0,1.0,6.0,18.624499917030302
AS14.19,2014-03-27,0.045833333333333295,3.042,11.078,242.518,9.142000000000001,10.349,,0.0,1.0,7.0,15.984999895095802
AS14.19,2014-03-28,0.03492647058823525,3.0169999999999995,12.409500000000001,20.958000000000002,10.7325,9.593,,-1.0,1.0,6.0,13.069000005722
AS14.19,2014-03-29,0.01673728813559322,3.0315000000000003,15.597000000000001,19.316,8.5355,,,0.0,1.0,7.0,13.587000012397798
AS14.19,2014-03-30,0.0,3.1675,8.347,,9.032,,,0.0,1.0,7.0,10.1459999084473
AS14.19,2014-03-31,0.0375,3.4770000000000003,11.609,,9.076,,17.166,0.0,1.0,7.0,13.8759999275208
AS14.19,2014-04-01,0.02093837535014005,3.0095,10.113,,8.137,,,0.0,0.0,6.0,12.5899999141693
AS14.19,2014-04-02,0.004166666666666665,3.017,10.089,,8.033,3.2995,,0.0,1.0,8.0,16.9399998188019
AS14.19,2014-04-03,0.0,5.019,14.217,,8.051,,,0.0,1.0,6.0,29.2000000476837
AS14.19,2014-04-04,0.033333333333333354,4.0489999999999995,8.831,,16.092,52.3,,0.0,0.0,7.0,11.4520000219345
AS14.19,2014-04-05,0.00847701149425287,4.0169999999999995,9.805,,9.127,53.37,,-1.0,1.0,8.0,12.943000078201301
AS14.19,2014-04-06,0.012897332846181955,3.0655,11.160999999999998,,9.06,,,-1.0,1.0,7.0,17.6780002117157
AS14.19,2014-04-07,0.06096491228070185,2.044,10.155,,14.122,18.097,,-1.0,1.0,7.0,7.21799993515015
