id,days,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen,total_calls,total_sms,final_mood
AS14.09,day 50 to 55,0.0333333333333333,,26.804499999999997,3.7405,10.1265,,111.354,0.0,1.0,7.0,82.7799999713898,2.0,,6.0
AS14.09,day 51 to 56,0.00833333333333333,6.0935,29.848,2.0195,6.593999999999999,,12.104000000000001,-1.0,0.0,6.0,13.4644999504089,,1.0,6.0
AS14.09,day 52 to 57,0.00833333333333335,13.204,7.509,4.0565,11.304,,38.86,0.0,0.0,6.0,14.5240000486374,1.0,1.0,6.0
AS14.09,day 53 to 58,0.0375,11.6275,14.725999999999999,2.095,9.234,,,0.0,0.0,6.0,27.097499966621402,1.0,1.0,6.0
AS14.09,day 54 to 59,0.0,2.0199999999999996,20.807499999999997,2.0655,7.0889999999999995,,,0.0,0.0,6.0,5.4300000667571995,,,7.0
AS14.09,day 55 to 60,0.0113636363636364,8.219,18.63,2.0205,8.064,,3.033,0.0,1.0,7.0,23.524000048637397,1.0,1.0,7.0
AS14.09,day 56 to 61,0.0,2.0140000000000002,13.693,3.372,12.052999999999999,19.058500000000002,22.127,-1.0,1.0,7.0,29.9409999847412,2.0,1.0,8.0
AS14.09,day 57 to 62,0.0,3.0210000000000004,31.69,2.492,10.4015,18.238,31.333000000000002,0.0,1.0,8.0,12.3109999895096,,,6.0
AS14.09,day 58 to 63,0.0,2.012,19.788999999999998,2.03,10.158,267.892,8.623,0.0,0.0,6.0,6.827499985694885,,,6.5
AS14.09,day 59 to 64,0.0,7.019,13.050999999999998,3.0189999999999997,6.181,,,-1.0,0.5,6.5,62.108999967575045,4.0,,7.0
AS14.09,day 60 to 65,0.0,11.120999999999999,31.615000000000002,7.603,23.765,26.468000000000004,,0.0,0.0,7.0,73.7219998836517,14.0,1.0,7.0
AS14.09,day 61 to 66,0.0,9.137,12.081,3.0445,,28.135,,0.0,1.0,7.0,15.542999982833848,1.0,1.0,7.0
AS14.09,day 62 to 67,0.0,4.5785,24.48,2.733,7.085,,4.024,0.5,1.0,7.0,43.1380000114441,5.0,,7.0
AS14.09,day 63 to 68,0.0,5.526,14.347999999999999,2.036,9.2255,,,0.0,1.0,7.0,22.5079998970032,,,9.0
AS14.09,day 64 to 69,0.00833333333333333,18.3875,29.905500000000004,2.683,10.6845,8.226,,1.0,1.0,9.0,44.63150012493134,,,6.0
AS14.09,day 65 to 70,,,,,,,,-1.0,0.0,6.0,,,,7.0
AS14.09,day 66 to 71,,,,,,,,-0.5,1.0,7.0,,,,6.5
AS14.09,day 67 to 72,,,,,,,,-0.5,0.5,6.5,,,,7.0
AS14.09,day 68 to 73,,,,,,,,-0.5,1.0,7.0,,,,8.0
AS14.09,day 69 to 74,,,,,,,,0.0,1.0,8.0,,,,8.0
AS14.09,day 70 to 75,,,,,,,,0.0,1.0,8.0,,,,8.0
AS14.09,day 71 to 76,,,,,,,,0.5,1.0,8.0,,,,7.0
AS14.09,day 72 to 77,,,,,,,,0.0,0.0,7.0,,,,7.0
AS14.12,day 31 to 36,0.0666666666666667,4.015,27.114,14.1685,12.035,50.284,,-1.0,1.0,7.0,28.729000091552702,2.0,,6.5
AS14.12,day 32 to 37,0.03376436781609195,4.013999999999999,42.244,34.79900000000001,17.407,29.625,,0.5,0.5,6.5,26.7814998626709,1.0,,8.0
AS14.12,day 33 to 38,0.1178418803418805,4.0285,29.919,19.45,11.09,31.0135,6.061,1.0,1.0,8.0,17.7780001163483,13.0,,6.0
AS14.12,day 34 to 39,0.0,4.137,9.105,24.164500000000004,11.044,53.242,,1.0,1.0,6.0,16.6700000762939,,,7.0
AS14.12,day 35 to 40,0.01673669467787115,5.027,16.1095,19.142,9.027000000000001,42.656000000000006,,0.0,1.0,7.0,14.9379999637604,2.0,,6.0
AS14.12,day 36 to 41,0.02107961828799315,3.0580000000000003,16.053,8.322000000000001,8.177999999999999,94.398,10.04,1.0,0.5,6.0,19.0220000743866,2.0,,6.0
AS14.12,day 37 to 42,0.1043475241336203,3.2005,18.575499999999998,25.670500000000004,9.122,19.258,12.855,0.0,1.0,6.0,21.78199994564055,1.0,,6.0
AS14.12,day 38 to 43,0.108333333333333,3.441,22.089000000000002,11.35,9.0945,48.749,5.187,-0.5,0.5,6.0,17.4679999351501,5.0,,5.0
AS14.12,day 39 to 44,0.004166666666666665,3.3945,14.1325,44.6935,9.024,47.5145,14.767999999999999,1.0,-1.0,5.0,29.2950000762939,8.0,3.0,7.0
AS14.12,day 40 to 45,0.0673728813559322,3.723,17.048,9.4845,8.193999999999999,30.6455,16.805,0.0,1.0,7.0,14.1610000133514,3.0,1.0,7.0
AS14.12,day 41 to 46,0.01710526315789475,5.526,26.218000000000004,296.211,7.148,169.17849999999999,,0.0,1.0,7.0,14.3010001182556,,,7.0
AS14.12,day 42 to 47,0.0334733893557423,3.1475,12.043,9.123999999999999,9.023,98.368,21.194000000000003,0.0,1.0,7.0,17.549999952316302,,,6.0
AS14.12,day 43 to 48,0.05882352941176475,4.012499999999999,26.771,13.072000000000001,9.116,37.815,9.560500000000001,0.0,1.0,6.0,20.69949996471405,1.0,,6.0
AS14.12,day 44 to 49,0.08781512605042016,4.025,27.114,32.117,7.305,36.103,6.016,0.0,0.0,6.0,22.703999996185303,1.0,,6.0
AS14.12,day 45 to 50,0.10550491382993901,4.023,13.21,14.8625,8.702,41.147,,0.0,0.0,6.0,29.496999979019197,,,7.0
AS14.12,day 46 to 51,0.0,4.083,20.154,15.732999999999999,8.231,48.43899999999999,14.093,0.0,1.0,7.0,16.62450003623965,2.0,,6.5
AS14.12,day 47 to 52,0.0171752911690992,4.0285,29.838,8.866,8.192,45.163000000000004,,0.0,1.0,6.5,33.450999975204454,,,7.0
AS14.12,day 48 to 53,0.06103603603603605,4.018,18.274,15.0305,14.288,38.334,12.155999999999999,0.0,1.0,7.0,18.1410000324249,1.0,,6.0
AS14.12,day 49 to 54,0.0546218487394958,3.0545,22.191999999999997,43.138000000000005,9.029,42.287499999999994,20.6055,0.0,0.0,6.0,23.308000087737998,3.0,,7.0
AS14.12,day 50 to 55,0.02916666666666665,4.039,29.575,13.2775,8.171,56.7615,,0.0,1.0,7.0,25.5319999456406,,,7.0
AS14.12,day 51 to 56,0.10084033613445399,4.1095,27.087,11.232999999999999,11.226,34.1235,,0.0,1.0,7.0,22.419500112533548,8.0,2.0,7.0
AS14.12,day 52 to 57,0.03343837535014005,3.178,10.102,70.378,10.164,36.196,11.5655,0.0,1.0,7.0,11.4614999294281,2.0,,7.0
AS14.12,day 53 to 58,0.01687793761572425,3.4755000000000003,32.085499999999996,85.30850000000001,11.149000000000001,39.939,11.837,-1.0,1.0,7.0,24.334000110626196,1.0,,6.0
AS14.12,day 54 to 59,0.03376068376068375,4.013,28.711,9.91,11.043,39.095,31.9735,0.0,1.0,6.0,23.98800003528595,1.0,,6.0
AS14.12,day 55 to 60,0.19166666666666698,4.01,13.549500000000002,60.3275,8.362,42.637,9.029,0.0,1.0,6.0,19.94550001621245,3.0,2.0,6.0
AS14.12,day 56 to 61,0.03123038292529815,4.024,31.233999999999998,28.085,12.588000000000001,34.080999999999996,10.083,0.0,1.0,6.0,12.489000082016,1.0,,6.0
AS14.12,day 57 to 62,0.05063381284717275,3.046,22.096999999999998,31.875999999999998,9.312000000000001,33.2575,4.901999999999999,0.0,1.0,6.0,38.5309998989105,1.0,,6.0
AS14.12,day 58 to 63,0.025105042016806703,3.635,22.088,34.128,8.052,49.21,16.7515,0.0,1.0,6.0,25.983000040054304,2.0,,6.0
AS14.12,day 59 to 64,0.02093837535014005,3.051,13.222000000000001,10.029,8.039,54.176,4.6395,0.0,1.0,6.0,26.6110000610352,5.0,,6.0
AS14.12,day 60 to 65,0.02531690642358635,3.158,12.610499999999998,25.094500000000004,9.03,32.093,44.135000000000005,0.0,0.0,6.0,21.6299998760223,3.0,1.0,7.0
AS14.12,day 61 to 66,0.2541666666666665,3.2460000000000004,24.090999999999998,30.031,10.058,68.268,54.787,0.0,1.0,7.0,13.435499906539901,5.0,,6.0
AS14.12,day 62 to 67,0.1932773109243695,4.83,15.052999999999999,14.6,8.191,82.295,15.675,0.0,1.0,6.0,16.74899995326995,3.0,,7.0
AS14.12,day 63 to 68,0.0336134453781513,3.4619999999999997,28.111,30.6075,12.067,82.466,,0.0,1.0,7.0,21.0249998569489,2.0,4.0,6.0
AS14.12,day 64 to 69,0.012535014005602255,3.8789999999999996,19.062,55.22,8.24,46.208999999999996,33.935,0.0,1.0,6.0,21.1110000610352,2.0,4.0,6.0
AS14.12,day 65 to 70,0.02549616108938145,4.0329999999999995,24.6235,17.07,9.166,53.183,9.128499999999999,-0.5,1.0,6.0,16.850499987602248,2.0,,6.5
AS14.12,day 66 to 71,0.008438968807862126,4.0794999999999995,27.163,64.314,6.0905000000000005,46.663999999999994,4.0169999999999995,0.0,0.5,6.5,18.2420001029968,2.0,,5.5
AS14.12,day 67 to 72,0.110169491525424,4.0115,31.106499999999997,45.354,13.281000000000002,54.231,4.9350000000000005,0.0,0.5,5.5,36.5249998569489,1.0,2.0,6.0
AS14.12,day 68 to 73,0.016773504273504276,5.611000000000001,14.099499999999999,13.046,10.0345,30.266,7.024,-0.5,0.5,6.0,20.9860000610352,1.0,,5.0
AS14.12,day 69 to 74,0.04198717948717945,3.0660000000000003,11.357999999999999,11.034,8.477,31.1175,,-1.0,0.0,5.0,26.098500013351455,,1.0,6.0
AS14.12,day 70 to 75,0.03125,3.218,132.484,67.8465,9.185500000000001,48.641999999999996,,0.0,0.0,6.0,7.522500038146974,2.0,,6.0
AS14.13,day 20 to 25,,9.111,17.285,50.052,29.0795,33.2035,7.093999999999999,0.0,1.0,7.0,30.0590000152588,1.0,1.0,7.0
AS14.13,day 21 to 26,,5.975,8.105,10.085,16.7595,39.985,10.451,1.0,1.0,7.0,6.41999983787537,,5.0,6.0
AS14.13,day 22 to 27,,3.168,14.4475,,16.145,21.898000000000003,,-1.0,0.0,6.0,16.318499922752352,,,7.0
AS14.13,day 23 to 28,,3.155,11.136,37.964,15.058,12.699499999999999,50.943,1.0,1.0,7.0,11.228999853134198,,,7.0
AS14.13,day 24 to 29,,4.159000000000001,13.89,1232.164,12.677,5.189,,-1.0,1.0,7.0,5.587499976158139,,,8.0
AS14.13,day 25 to 30,,5.141,10.774000000000001,58.041,7.027,5.2010000000000005,,-1.0,1.0,8.0,23.6960000991821,,,8.0
AS14.13,day 26 to 31,0.33333333333333304,4.016,9.027999999999999,53.957,10.921,28.315,,1.0,1.0,8.0,18.3489999771118,,,5.0
AS14.13,day 27 to 32,0.0582579185520362,3.5969999999999995,15.733,17.758,7.720000000000001,5.495,10.708,1.0,0.0,5.0,33.8700001239777,,2.0,9.0
AS14.13,day 28 to 33,0.0909090909090909,8.247,18.488,33.294000000000004,17.299,26.676499999999997,36.298,1.0,2.0,9.0,40.276000022888205,,,7.0
AS14.13,day 29 to 34,0.0,15.05,9.577,32.984,12.23,39.079,,2.0,1.0,7.0,30.641999959945696,,2.0,9.0
AS14.13,day 30 to 35,0.25,4.7925,11.866,2.0469999999999997,9.154,12.622,,2.0,2.0,9.0,29.4560000896454,2.0,,8.0
AS14.13,day 31 to 36,0.0980392156862745,3.8310000000000004,21.363500000000002,40.388000000000005,4.2989999999999995,5.119,6.206,1.0,2.0,8.0,29.8564999103546,,,8.0
AS14.13,day 32 to 37,0.195121951219512,5.072,15.615,135.3985,9.774,4.765,,-1.0,1.0,8.0,22.939999818801898,,1.0,8.0
AS14.13,day 33 to 38,0.051207729468599,1.3969999999999998,8.2895,47.9565,10.191,21.061,289.617,-1.0,1.0,8.0,21.5640000104904,1.0,1.0,8.0
AS14.13,day 34 to 39,0.3597027972027975,4.052,8.206,39.8585,5.5295000000000005,16.7615,53.793,-1.0,1.0,8.0,6.083999991416935,,,7.0
AS14.13,day 35 to 40,0.23076923076923103,6.301,21.054000000000002,44.802,13.6695,24.700499999999998,1.906,-2.0,1.0,7.0,28.7200000286102,,,7.0
AS14.13,day 36 to 41,0.0714285714285714,5.043,12.59,30.0,12.129000000000001,7.397,,-2.0,1.0,7.0,31.5444999933243,,,7.0
AS14.13,day 37 to 42,0.275,5.111000000000001,10.710500000000001,39.1515,4.706,9.693,,-1.0,1.0,7.0,20.908999919891397,1.0,,7.0
AS14.13,day 38 to 43,0.444444444444444,5.209,7.122000000000001,177.56799999999998,9.64,7.6205,,-1.5,1.0,7.0,6.23450005054474,3.0,3.0,7.0
AS14.13,day 39 to 44,0.24242424242424201,5.204,9.757,8.8635,8.669,24.531999999999996,,-1.0,1.0,7.0,27.395999908447298,,,7.0
AS14.13,day 40 to 45,0.166666666666667,6.042999999999999,9.568,13.552999999999999,9.631,4.6285,,-2.0,1.0,7.0,15.8980000019073,2.0,7.0,8.0
AS14.13,day 41 to 46,0.015625,3.158,13.95,74.249,6.02,4.4945,,-1.0,1.0,8.0,9.601000070571901,1.0,2.0,7.0
AS14.13,day 42 to 47,0.1180555555555555,4.12,10.937999999999999,52.683,11.883500000000002,39.409,,0.0,1.0,7.0,32.977999925613396,,1.0,6.5
AS14.13,day 43 to 48,0.245,10.05,8.039,5.755,4.759,20.39,50.711000000000006,0.5,1.0,6.5,29.842999935150104,,,7.0
AS14.13,day 44 to 49,0.3,7.6530000000000005,8.714500000000001,103.076,15.594,2.161,21.9695,0.0,1.0,7.0,22.679000139236496,1.0,1.0,8.0
AS14.13,day 45 to 50,0.0417391304347826,4.065,15.482999999999999,143.481,6.372000000000001,17.746,,1.0,1.0,8.0,30.090999960899353,,,8.0
AS14.13,day 46 to 51,0.0810810810810811,7.292,17.692,25.554000000000002,66.1865,5.1979999999999995,,-1.0,1.0,8.0,31.423000097274798,6.0,,8.0
AS14.13,day 47 to 52,0.2301223241590215,6.7205,8.623000000000001,,7.9605,3.886,,1.0,1.0,8.0,30.029000043869,1.0,,6.0
AS14.13,day 48 to 53,0.5,4.9864999999999995,7.079,,5.211,13.45,,1.0,1.0,6.0,11.71249997615815,1.0,,7.0
AS14.13,day 49 to 54,0.05,6.229,10.264,62.2175,8.31,17.531,,1.0,1.0,7.0,29.988999962806748,3.0,3.0,7.0
AS14.13,day 50 to 55,0.166666666666667,4.115,7.2235,,7.9350000000000005,5.482,,1.0,1.0,7.0,19.0310001373291,1.0,5.0,7.0
AS14.13,day 51 to 56,0.125,10.382,13.294,,8.593,5.954000000000001,,-1.0,1.0,7.0,22.2275000810623,,,6.0
AS14.13,day 52 to 57,0.3125,5.109500000000001,5.169,,2.9375,60.56399999999999,,-1.0,0.0,6.0,6.41499996185303,,1.0,6.5
AS14.13,day 53 to 58,0.222222222222222,7.0335,10.15,,19.2515,7.431499999999999,,-0.5,1.0,6.5,27.266999959945696,4.0,,6.0
AS14.13,day 54 to 59,0.0,5.122999999999999,10.1075,,12.393,11.9145,,-1.0,1.0,6.0,30.99349999427795,,,4.0
AS14.13,day 55 to 60,0.0588235294117647,7.1240000000000006,5.157,73.766,4.1385000000000005,8.1165,,-1.0,-1.0,4.0,24.161000013351398,2.0,1.0,7.0
AS14.13,day 56 to 61,0.25,19.243,13.08,,23.214000000000002,29.8275,15.463,-1.0,1.0,7.0,30.1640000343323,1.0,,7.0
AS14.13,day 57 to 62,0.1071428571428572,3.312,9.246500000000001,6.035,3.0580000000000003,25.469,,-2.0,1.0,7.0,16.32400012016295,,,7.0
AS14.13,day 58 to 63,0.0689655172413793,4.774,11.123999999999999,,5.146,4.08,21.873,-2.0,1.0,7.0,30.479000091552702,,,6.5
AS14.13,day 59 to 64,0.22649572649572652,4.874,5.296,,8.03,4.691,,-1.0,1.0,6.5,10.643000125885,,,7.0
AS14.13,day 60 to 65,0.361111111111111,7.506500000000001,5.601,,5.2170000000000005,4.5954999999999995,,-1.0,1.0,7.0,9.971000075340271,2.0,2.0,7.5
AS14.13,day 61 to 66,0.5,6.106,7.215,,9.3065,5.0685,70.98899999999999,0.5,1.0,7.5,14.171499967575052,3.0,1.0,7.5
AS14.13,day 62 to 67,0.40178571428571447,12.9895,6.582999999999999,,18.706,14.515999999999998,,-1.0,1.0,7.5,11.55400002002715,,,9.0
AS14.13,day 63 to 68,0.0410958904109589,5.162999999999999,24.758000000000003,,15.077,21.141,5.0845,-2.0,2.0,9.0,30.091999888420098,,,8.0
AS14.13,day 64 to 69,0.18181818181818202,19.119500000000002,20.223,,23.301,45.748999999999995,45.474999999999994,-1.0,1.0,8.0,50.236999988555894,,,8.0
AS14.13,day 65 to 70,0.196594427244582,30.4435,25.01,,13.186,38.433,45.748999999999995,-2.0,1.0,8.0,64.82899999618529,,,8.0
AS14.13,day 66 to 71,0.19178082191780801,12.825999999999999,15.667,,4.956,7.841,33.7675,-1.0,1.0,8.0,30.134500026702852,,,8.0
AS14.13,day 67 to 72,0.188988095238095,10.7075,12.753,,20.125999999999998,24.367,31.892,-1.0,1.0,8.0,30.243000030517603,,,8.0
AS14.13,day 68 to 73,0.123015873015873,12.731,11.035,,10.654000000000002,29.97,30.561999999999998,-1.5,2.0,8.0,32.71449995040895,,,8.0
AS14.13,day 69 to 74,0.0625,7.6,17.434,,10.302,7.577499999999999,27.87,-2.0,1.0,8.0,30.170000076293945,,,7.0
AS14.13,day 70 to 75,,1.76,2.819,,,4.31,,-0.5,1.0,7.0,1.9605000019073502,,,8.0
AS14.14,day 27 to 32,,,,,,,,1.0,1.0,7.0,,1.0,,7.0
AS14.14,day 28 to 33,0.0666666666666667,4.117,30.424500000000002,6.087999999999999,43.798,25.165,63.638000000000005,-1.0,1.0,7.0,14.62300002574925,9.0,,6.0
AS14.14,day 29 to 34,0.054166666666666655,6.02,40.938,11.052,18.1575,20.264,,-1.0,0.0,6.0,21.2850000858307,,,6.0
AS14.14,day 30 to 35,0.02083333333333335,6.16,34.798500000000004,11.074000000000002,15.252,11.068,,-1.0,0.0,6.0,14.006999969482399,,,6.5
AS14.14,day 31 to 36,0.04201977401129945,4.0184999999999995,31.766,16.999000000000002,12.6355,28.195999999999998,32.33,-1.5,0.0,6.5,29.101999998092698,,,6.5
AS14.14,day 32 to 37,0.025657894736842102,3.178,29.173000000000002,,31.4935,20.102,41.233999999999995,-1.0,0.5,6.5,34.9099998474121,1.0,1.0,7.0
AS14.14,day 33 to 38,0.06271008403361344,4.012,30.133499999999998,17.612000000000002,27.16,15.561,2.9494999999999996,-1.0,1.0,7.0,30.149000048637397,1.0,1.0,7.0
AS14.14,day 34 to 39,0.03785310734463275,4.0215,33.40899999999999,245.31099999999998,11.095,21.14,1.008,-1.0,1.0,7.0,33.86300003528595,1.0,,6.0
AS14.14,day 35 to 40,0.054166666666666696,4.0360000000000005,30.135,80.964,17.079,19.14,,-1.0,1.0,6.0,33.65900003910065,1.0,,8.0
AS14.14,day 36 to 41,0.0512820512820513,4.088,24.006999999999998,5.725,7.614,108.65299999999999,,0.0,1.0,8.0,15.2490000724792,1.0,1.0,6.5
AS14.14,day 37 to 42,0.0,9.11,10.237,,5.578999999999999,,,-1.0,1.0,6.5,16.2850000858307,1.0,,7.0
AS14.14,day 38 to 43,0.0,7.151,21.204,,9.049,,,-0.5,1.0,7.0,29.929500102996847,4.0,2.0,6.0
AS14.14,day 39 to 44,0.0,8.092,7.602,,8.014,32.446,,0.0,1.0,6.0,13.351999998092651,,,7.0
AS14.14,day 40 to 45,0.0,10.161,18.295,,7.042999999999999,35.866,,-1.0,1.0,7.0,10.5409998893738,,,7.0
AS14.14,day 41 to 46,0.0,9.4165,31.719,,11.124,46.582,,0.0,1.0,7.0,23.4324998855591,,,7.5
AS14.14,day 42 to 47,0.0,10.254000000000001,7.065,,5.667,,,-1.0,1.0,7.5,12.3595000505447,,,7.0
AS14.14,day 43 to 48,0.0,9.8385,35.152,,12.064,17.9925,,-2.0,1.0,7.0,11.44549989700315,,,7.0
AS14.14,day 44 to 49,0.0,9.477,20.038,,8.035,12.5845,,-1.0,1.0,7.0,10.7589998245239,1.0,,7.0
AS14.14,day 45 to 50,0.0,4.3069999999999995,10.06,,10.558,18.333,,-1.0,1.0,7.0,10.103000164032,,1.0,7.0
AS14.14,day 46 to 51,0.0,8.34,21.069000000000003,,9.031,,,-1.0,1.0,7.0,10.305999994278,1.0,,8.0
AS14.14,day 47 to 52,0.151260504201681,7.1770000000000005,20.144000000000002,,7.6685,13.054,,1.0,1.0,8.0,38.4909999370575,,,7.0
AS14.14,day 48 to 53,0.0,10.008,18.882,,7.096,29.299,,-1.0,1.0,7.0,10.265999794006301,,,8.0
AS14.14,day 49 to 54,0.0,7.919,19.197,,12.043,11.092,,1.0,1.0,8.0,15.066999912261998,2.0,,7.5
AS14.14,day 52 to 57,0.0,7.528,40.208,,17.719,,,0.0,1.0,7.5,20.4539999961853,,,6.0
AS14.14,day 53 to 58,0.0,10.082,52.448,,3.222,6.245,,-1.0,0.0,6.0,10.4670000076294,,,6.0
AS14.14,day 54 to 59,0.0,10.175999999999998,22.727999999999998,,12.564,,,1.0,0.5,6.0,19.7439999580383,,,6.0
AS14.14,day 55 to 60,0.0,7.547000000000001,9.045,,11.047,18.177,,0.0,0.0,6.0,19.58750009536745,,1.0,6.5
AS14.14,day 56 to 61,0.0,8.0235,19.6065,,14.21,,,-1.0,0.0,6.5,20.1760001182556,,,7.0
AS14.14,day 57 to 62,0.0,5.042,8.133,,9.622499999999999,,,0.5,1.0,7.0,28.34800004959105,,1.0,7.5
AS14.14,day 58 to 63,0.0,8.0705,27.155,,13.100000000000001,,,-1.0,0.5,7.5,34.1255000829697,,1.0,7.0
AS14.14,day 59 to 64,0.0,6.7675,25.677500000000002,,8.058,18.149,,0.5,1.0,7.0,10.13750004768375,1.0,,7.0
AS14.14,day 60 to 65,0.0,6.912,11.2315,,8.04,99.48300000000002,,-1.0,1.0,7.0,14.5954999923706,1.0,1.0,7.0
AS14.14,day 61 to 66,0.0,10.404,12.3125,,15.097000000000001,14.192,47.435,-1.0,0.0,7.0,15.3519999980927,,,7.0
AS14.14,day 62 to 67,0.0,6.8965,33.435,,16.636,,26.223999999999997,0.0,1.0,7.0,28.832999944686897,,,8.0
AS14.14,day 63 to 68,0.0,6.119,9.8945,,8.071,,,1.0,1.0,8.0,21.425499916076653,,,8.0
AS14.14,day 64 to 69,0.0,6.675,29.208000000000002,,15.087,,,-1.0,1.0,8.0,26.2535001039505,,1.0,8.0
AS14.14,day 68 to 73,0.0,12.758,,,8.22,,,1.0,1.0,7.0,18.2330000400543,,,6.0
AS14.14,day 69 to 74,0.0677966101694915,4.052,,,11.245000000000001,179.511,,0.0,1.0,6.0,14.9420001506805,,,7.0
AS14.14,day 70 to 75,0.0,7.176,7.0360000000000005,,9.0735,,,0.0,1.0,7.0,19.180999994278,,,7.0
AS14.14,day 71 to 76,0.0,9.991,13.8245,,11.058,21.135,,0.0,1.0,7.0,19.8439999818802,,,7.0
AS14.14,day 72 to 77,0.0,10.505500000000001,10.3855,,9.064,31.135,,0.0,1.0,7.0,17.4650000333786,,,7.0
AS14.15,day 20 to 25,,14.3125,35.161,,172.52700000000002,,,-1.0,0.0,6.0,109.77300000190701,5.0,1.0,7.0
AS14.15,day 21 to 26,,5.0325,18.037,,,,,1.0,1.0,7.0,24.532000064849896,3.0,,6.0
AS14.15,day 22 to 27,,,,,,,,0.0,1.0,6.0,,8.0,,6.0
AS14.15,day 23 to 28,,,,,,,,0.0,0.0,6.0,,7.0,,7.0
AS14.15,day 24 to 29,0.0,10.05,48.3065,5.019,54.256,,31.162,0.0,1.0,7.0,45.9820001125336,2.0,,7.5
AS14.15,day 25 to 30,0.10294117647058802,6.3020000000000005,118.31,,,,63.39,0.5,1.0,7.5,149.89049994945498,11.0,,7.0
AS14.15,day 26 to 31,0.0,,,,,,,1.0,1.0,7.0,,1.0,7.0,7.0
AS14.15,day 27 to 32,0.0,10.059,57.255,,,,,1.0,1.0,7.0,91.8585000038147,6.0,,7.0
AS14.15,day 28 to 33,0.0,9.908999999999999,15.057,,7.0585,,,-1.0,1.0,7.0,75.0130000114441,4.0,,7.0
AS14.15,day 29 to 34,0.0,9.861,,,22.17,,,1.0,1.0,7.0,10.0120000839233,,,7.0
AS14.15,day 30 to 35,0.0,9.05,15.5915,,10.102,,,1.0,1.0,7.0,112.22949993610371,,,7.0
AS14.15,day 31 to 36,0.0,9.992,31.272,,8.046,,,1.0,1.0,7.0,68.82800006866455,,,7.0
AS14.15,day 32 to 37,0.48611111111111105,4.0235,50.43299999999999,,13.027999999999999,,,1.0,1.0,7.0,301.364000082016,3.0,3.0,7.0
AS14.15,day 33 to 38,0.166666666666667,5.579000000000001,66.336,,20.09,,62.299,1.0,1.0,7.0,155.411000013351,10.0,,7.0
AS14.15,day 34 to 39,0.0357142857142857,47.251999999999995,118.936,,7.021,,,1.0,1.0,7.0,113.07149994373302,10.0,,7.0
AS14.15,day 35 to 40,0.16011904761904763,4.5425,3.016,,,49.613,,0.0,1.0,7.0,41.91149997711182,10.0,,7.0
AS14.15,day 36 to 41,0.22202380952380946,6.5255,47.251999999999995,,10.032,155.97899999999998,,-2.0,1.0,7.0,107.4984999895095,8.0,,7.0
AS14.15,day 37 to 42,0.0,12.898,137.679,,,,,0.0,1.0,7.0,13.745000123977698,8.0,5.0,7.0
AS14.15,day 38 to 43,0.19642857142857137,4.013999999999999,15.050999999999998,,,,,0.0,1.0,7.0,51.8575000762939,6.0,2.0,7.0
AS14.15,day 39 to 44,0.0833333333333335,2.576,23.186,,8.031,14.120999999999999,,1.0,1.0,7.0,189.84199988842013,2.0,5.0,7.0
AS14.15,day 40 to 45,0.01785714285714285,4.0089999999999995,74.325,,,,,1.0,1.0,7.0,73.13999998569484,6.0,,7.0
AS14.15,day 41 to 46,0.0,9.8605,14.077,,,189.013,,0.0,1.0,7.0,16.1215000152588,2.0,,7.0
AS14.15,day 42 to 47,0.02702702702702705,40.867,39.706500000000005,,,47.184,,1.0,1.0,7.0,116.090000152588,6.0,,8.0
AS14.15,day 43 to 48,0.03289473684210525,5.5395,37.193000000000005,,,,,1.0,1.0,8.0,12.2260000705719,2.0,,6.0
AS14.15,day 44 to 49,0.14772727272727249,5.084,10.055,,8.119,,,0.0,1.0,6.0,16.135999917983998,5.0,2.0,7.0
AS14.15,day 45 to 50,0.0,2.005,88.57700000000001,,10.079,,,1.0,0.0,7.0,119.762000083923,2.0,2.0,7.0
AS14.15,day 46 to 51,0.0131578947368421,,,,,,,0.0,1.0,7.0,,1.0,1.0,7.0
AS14.15,day 47 to 52,0.0,15.093,46.833999999999996,,,,,0.0,1.0,7.0,85.65550005435935,4.0,,7.0
AS14.15,day 48 to 53,,,,,,,,1.0,1.0,7.0,,2.0,,7.0
AS14.15,day 49 to 54,0.0502232142857143,8.7485,41.21,414.577,11.077,427.776,,1.0,1.0,7.0,84.83699989318845,5.0,1.0,7.5
AS14.15,day 50 to 55,0.0,,,,,,,1.0,1.0,7.5,,8.0,1.0,7.0
AS14.15,day 51 to 56,0.0,3.5154999999999994,46.7455,,,,,1.5,1.0,7.0,197.274999856949,13.0,1.0,7.0
AS14.15,day 52 to 57,0.0,2.397,174.248,,6.016,54.6155,87.65100000000001,0.0,1.0,7.0,169.735000133514,2.0,,7.0
AS14.15,day 53 to 58,0.1435185185185185,3.1239999999999997,23.0955,,5.033,,,1.0,1.0,7.0,104.078999996185,,,7.0
AS14.15,day 54 to 59,0.0104166666666667,7.0365,31.6875,,21.6705,3.0210000000000004,,1.0,1.0,7.0,68.135999917984,1.0,,6.0
AS14.15,day 55 to 60,0.28333333333333305,3.005,15.064499999999999,82.7455,10.049,60.339,103.633,-1.0,0.0,6.0,36.704999923706104,1.0,,6.5
AS14.15,day 56 to 61,,,,,,,,0.0,0.0,6.5,,,,7.0
